"date","q1","q2","q3","id.agro","hh.maize.district","hh.maize.q6","hh.maize.q6a","hh.maize.q6b","hh.maize.q6c","hh.maize.q6d","hh.maize.q6e","hh.maize.other_q6e","hh.maize.q6f","hh.maize.q6g","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13","hh.maize.q14","hh.maize.q15","hh.maize.q15a","hh.maize.q16","hh.maize.q16a","hh.maize.q17.a","hh.maize.q17.b","hh.maize.q17.c","hh.maize.q17.d","hh.maize.q17.e","hh.maize.q17.96","hh.maize.other_q17","hh.maize.q18.a","hh.maize.q18.b","hh.maize.q18.c","hh.maize.q18.d","hh.maize.q18.e","hh.maize.q18.f","hh.maize.q18.g","hh.maize.q18.h","hh.maize.q18.96","hh.maize.Other_q18","hh.maize.q19","hh.maize.seed.1..q20","hh.maize.seed.1..q21","hh.maize.seed.1..seed_num","hh.maize.seed.1..q22","hh.maize.seed.2..q20","hh.maize.seed.2..q21","hh.maize.seed.2..seed_num","hh.maize.seed.2..q22","hh.maize.seed.3..q20","hh.maize.seed.3..q21","hh.maize.seed.3..seed_num","hh.maize.seed.3..q22","hh.maize.seed_calc1","hh.maize.seed_calc2","hh.maize.seed_select","hh.maize.seed_select_name","hh.maize.seed_select_price","hh.maize.order","hh.maize.sell.q23","hh.maize.sell.q24","hh.maize.sell.q25","hh.maize.sell.q26","hh.maize.sell.q27","hh.maize.sell.q28","hh.maize.sell.q29","hh.maize.sell.q30","hh.maize.sell.q30b","hh.maize.sell.q31","hh.maize.sell.other_q31","hh.maize.sell.q32","hh.maize.sell.q33","hh.maize.sell.q33a","hh.maize.sell.q33b","hh.maize.sell.q34","hh.maize.sell.q34b","hh.maize.q35","hh.maize.opv.1..q38","hh.maize.opv.1..opv_num","hh.maize.opv.1..q36","hh.maize.opv.1..q37","hh.maize.opv.2..q38","hh.maize.opv.2..opv_num","hh.maize.opv.2..q36","hh.maize.opv.2..q37","hh.maize.opv.3..q38","hh.maize.opv.3..opv_num","hh.maize.opv.3..q36","hh.maize.opv.3..q37","hh.maize.opv_calc1","hh.maize.opv_calc2","hh.maize.opv_select","hh.maize.opv_select_name","hh.maize.opv_select_price","hh.maize.order1","hh.maize.op.q39","hh.maize.op.q40","hh.maize.op.q41","hh.maize.op.q42","hh.maize.op.q43","hh.maize.op.q44","hh.maize.op.q45","hh.maize.op.q46","hh.maize.op.q46b","hh.maize.op.q47","hh.maize.op.other_q47","hh.maize.op.q48","hh.maize.op.q49","hh.maize.op.q49a","hh.maize.op.q49b","hh.maize.op.q50","hh.maize.op.q50b","hh.maize.q51","hh.maize.be.q51a","hh.maize.be.bean.1..bean_num","hh.maize.be.bean.1..q54","hh.maize.be.bean.1..q53","hh.maize.be.bean.1..q52","hh.maize.be.bean.2..bean_num","hh.maize.be.bean.2..q54","hh.maize.be.bean.2..q53","hh.maize.be.bean.2..q52","hh.maize.be.bean.3..bean_num","hh.maize.be.bean.3..q54","hh.maize.be.bean.3..q53","hh.maize.be.bean.3..q52","hh.maize.be.bean_calc1","hh.maize.be.bean_calc2","hh.maize.be.bean_select","hh.maize.be.bean_select_name","hh.maize.be.bean_select_price","hh.maize.be.order2","hh.maize.be.sale.q55","hh.maize.be.sale.q55b","hh.maize.be.sale.q56","hh.maize.be.sale.q57","hh.maize.be.sale.q58","hh.maize.be.sale.q59","hh.maize.be.sale.q60","hh.maize.be.sale.q61","hh.maize.be.sale.q62","hh.maize.be.sale.q62b","hh.maize.be.sale.q63","hh.maize.be.sale.other_q63","hh.maize.be.sale.q64","hh.maize.be.sale.q65","hh.maize.be.sale.q65a","hh.maize.be.sale.q65b","hh.maize.be.sale.q66","hh.maize.be.sale.q66b","hh.maize.q67","hh.maize.q68","hh.maize.q68a","hh.maize.q68b","hh.maize.q69","hh.maize.other_q69","hh.maize.q70","hh.maize.q70b.a","hh.maize.q70b.b","hh.maize.q70b.c","hh.maize.q70b.d","hh.maize.q70b.e","hh.maize.q70b.f","hh.maize.q70b.g","hh.maize.q70b.96","hh.maize.inst.q71a","hh.maize.inst.q71b","hh.maize.inst.q71c","hh.maize.inst.q71d","hh.maize.inst.q71e","hh.maize.inst.q71f","hh.maize.q72","hh.maize.q73","hh.maize.q74","hh.maize.other_q74","hh.maize.q75.a","hh.maize.q75.b","hh.maize.q75.c","hh.maize.q75.d","hh.maize.q75.e","hh.maize.q75.f","hh.maize.q75.g","hh.maize.q75.h","hh.maize.q75.i","hh.maize.q75.96","hh.maize.other_q75","hh.maize.q76.a","hh.maize.q76.b","hh.maize.q76.c","hh.maize.q76.d","hh.maize.q76.e","hh.maize.q76.f","hh.maize.q76.g","hh.maize.q76.h","hh.maize.q76.i","hh.maize.q76.96","hh.maize.other_76","hh.maize.q77","hh.maize.q77b.a","hh.maize.q77b.b","hh.maize.q77b.c","hh.maize.q77b.d","hh.maize.q77b.e","hh.maize.q77b.f","hh.maize.q77b.96","hh.maize.other_q77b","hh.maize.q78","hh.maize.other_q78","hh.maize.q79","hh.maize.q80","hh.maize.q81","hh.maize.q82","hh.maize.q83","vilID","parID","subID","distID"
"7/20/2019","Yes","Yes","n/a","AS063","KALIRO","c",0.1,999,0.1,4,1,"n/a","n/a",40,"Male","a","e","Yes","Yes","1/1/2016","Yes","Yes","Yes","UNADA","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a",4,"Longe_10H","6000","1","500","Longe_7H","5000","2","200","Longe_7R/Kayongo-go","7000","3","100",2.89260041,3.39260041,3,"Longe_7R/Kayongo-go","7000",0.621641393,"Yes","a","100","0","0","0","2","No","n/a","b","n/a","6000","Yes","3","7","Yes","Yes",2,"1000","1","Longe 4","2800","1500","2","Longe 5","3000","n/a","n/a","n/a","n/a",0.211736729,0.711736729,1,"Longe 4","2800",0.239882811,"Yes","a","1000","0","0","0","2","Yes","1","b","n/a","2200","Yes","2","7","Yes","Yes","Yes","1","1","100","3500","NABE4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0.154976332","0.654976332","1","NABE4","3500","0.487006844","Yes","Yes","a","100","0","0","0","10","Yes","1","b","n/a","3000","Yes","2","7","Yes","Yes",3,1,"n/a","n/a","c","n/a","Yes","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","No","No","Yes","No","Yes","Yes","Yes","d","a","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","n/a",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"n/a","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",5,5,5,5,5,1,1,5,3
"7/14/2019","Yes","Yes","n/a","AS064","MAYUGE","b",2.5,0,999,0,1,"n/a","n/a",22,"Female","a","d","No","Yes","1/1/2016","No","Yes","No","n/a","No","n/a",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a",1,"Longe_10H","3000","1","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.512653404,1.012653404,1,"Longe_10H","3000",0.315355246,"Yes","a","15","2","0","2","2","Yes","1","a","n/a","999","No","n/a","n/a","No","Yes",1,"15","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.2636268,0.7636268,1,"Longe 5","3000",0.571606823,"Yes","a","15","7","0","5","1","Yes","1","a","n/a","2500","No","n/a","n/a","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,1,"n/a","n/a","d","n/a","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","Yes","Yes","98","Yes","Yes","e","c","n/a","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",5,5,3,4,5,1,1,1,4
"7/26/2019","Yes","Yes","n/a","AS065","NAMUTUMBA","c",6,0.2,0.3,6,1,"n/a","n/a",33,"Male","a","e","Yes","Yes","1/1/2016","Yes","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","3000","1","500","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.464005795,0.964005795,1,"Longe_10H","3000",0.869587628,"Yes","a","500","0","10","0","2","No","n/a","a","n/a","2500","Yes","2","14","Yes","Yes",1,"500","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.855450767,1.355450767,1,"Longe 5","3000",0.287144631,"Yes","a","500","0","0","0","2","No","n/a","a","n/a","2500","Yes","2","14","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","Asks customer whether they want new seed or to get their money back","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","Yes","Yes","Yes","No","Yes","b","c","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Father taught him because he started the business","a","n/a",5,5,5,1,5,1,1,1,5
"7/23/2019","Yes","Yes","n/a","AS066","NAMUTUMBA","c",0.4,0.1,0.1,4,1,"n/a","n/a",26,"Male","e","d","Yes","Yes","1/1/2012","No","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",3,"Longe_10H","6000","1","300","Longe_7H","6000","2","100","n/a","n/a","n/a","n/a",2.978972362,3.478972362,3,"n/a","n/a",0.181266552,"Yes","a","350","50","0","22","2","No","n/a","a","n/a","5500","No","n/a","n/a","Yes","No",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0.5,1,"n/a","n/a",0.440116306,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,1,"n/a","n/a","96","REPORT BACK TO MY SUPPLIER","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","Yes","No","No","Yes","Yes","e","c","n/a","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",3,3,3,3,3,1,1,2,5
"7/26/2019","No","n/a","Yes","AS067","NAMUTUMBA","c",12,0,0.3,5,4,"n/a","Yes",45,"Female","d","e","Yes","Yes","1/1/2009","No","Yes","Yes","Bamukisa Agro Inputs","No","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6500","1","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.545072742,1.045072742,1,"Longe_10H","6500",0.560417779,"Yes","a","100","0","0","0","2","No","n/a","a","n/a","5500","Yes","2","2","Yes","No",1,"300","1","Longe 5","3500","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.571282171,1.071282171,1,"Longe 5","3500",0.578685617,"Yes","a","300","0","0","0","5","No","n/a","a","n/a","2600","Yes","1","2","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","No","No","98","Yes","d","c","n/a","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","e","n/a",4,4,4,3,4,1,1,3,5
"7/26/2019","Yes","Yes","n/a","AS068","NAMUTUMBA","c",12,0,0.3,5,1,"n/a","n/a",58,"Male","a","e","No","No","1/1/1992","No","Yes","No","n/a","No","n/a",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",999,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.40954842,2.90954842,3,"n/a","n/a",0.968437517,"Yes","a","999","999","999","999","999","No","n/a","a","n/a","999","No","n/a","n/a","No","No",1,"300","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.832191636,1.332191636,1,"Longe 5","3000",0.993946027,"Yes","a","300","0","0","0","1","Yes","1","a","n/a","2500","No","n/a","n/a","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,1,"n/a","n/a","e","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","Yes","No","98","Yes","d","c","n/a","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","Other fertilizers that is  not needed",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","a","n/a",4,4,4,2,4,1,1,4,5
"7/26/2019","No","n/a","Yes","AS069","NAMUTUMBA","b",999,0.1,0.2,3,5,"n/a","No",27,"Female","e","d","Yes","No","1/1/2018","98","No","98","n/a","Yes","1",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","3000","1","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.126496302,2.626496302,3,"n/a","n/a",0.49812164,"Yes","a","100","0","0","0","1","Yes","1","b","n/a","4500","Yes","1","30","Yes","No",1,"200","1","Longe 5","2800","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.64384618,1.14384618,1,"Longe 5","2800",0.699896597,"Yes","a","200","0","0","0","1","Yes","1","b","n/a","2200","No","n/a","n/a","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,"n/a","n/a","e","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","Yes","No","Yes","Yes","e","c","n/a","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","96","n/a",5,5,4,4,4,1,1,5,5
"7/27/2019","No","n/a","Yes","AS070","NAMUTUMBA","b",1,0,0.1,5,4,"n/a","Yes",20,"Female","e","f","Yes","No","1/1/1999","98","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",1,"Longe_10H","6000","1","100","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2.62434016,3.12434016,3,"n/a","n/a",0.35927475,"Yes","a","100","0","0","0","2","No","n/a","b","n/a","5500","No","n/a","n/a","Yes","No",1,"100","1","Longe 5","3000","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0.392417308,0.892417308,1,"Longe 5","3000",0.26236085,"Yes","a","100","0","0","0","1","Yes","1","a","n/a","2500","Yes","2","1","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,"n/a","n/a","96","It has never happened","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","No","No","Yes","No","Yes","b","98","n/a","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",5,4,5,5,5,1,2,6,5
"7/27/2019","No","n/a","Yes","AS071","NAMUTUMBA","c",5,0.1,0.1,4,5,"n/a","Yes",21,"Male","e","e","Yes","Yes","1/1/1995","Yes","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","6000","1","500","Longe_7H","6000","2","50","n/a","n/a","n/a","n/a",0.961058651,1.461058651,1,"Longe_10H","6000",0.970311837,"Yes","a","50","0","0","0","1","Yes","1","a","n/a","5500","No","n/a","n/a","No","No",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,0.5,1,"n/a","n/a",0.671263986,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","Good comments since it has never happened ","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","Yes","No","Yes","Yes","f","c","n/a","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Limited capital","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","a","n/a",5,4,4,3,4,1,1,6,5
"7/27/2019","No","n/a","Yes","AS072","NAMUTUMBA","c",0.2,0.1,0.1,10,2,"n/a","Yes",22,"Male","e","d","Yes","Yes","1/1/2011","Yes","Yes","No","n/a","Yes","1",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","6000","1","1000","Bazooka","10000","2","300","n/a","n/a","n/a","n/a",1.822534894,2.322534894,2,"Bazooka","10000",0.801521682,"Yes","a","450","0","0","100","1","No","n/a","b","n/a","8000","No","n/a","n/a","Yes","Yes",2,"500","1","Longe 5","3500","300","2","DK","10000","n/a","n/a","n/a","n/a",1.035359017,1.535359017,2,"DK","10000",0.688441942,"Yes","a","400","30","0","18","1","Yes","1","b","n/a","8000","Yes","2","4","Yes","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,2,"n/a","n/a","96","I visit the farmer's farm and settle the issue one on one verbally","Yes","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","Yes","No","No","No","Yes","d","a","n/a","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","The source of your products",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"n/a","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","b","n/a",3,3,5,5,5,1,4,7,5
"7/27/2019","Yes","Yes","n/a","AS073","NAMUTUMBA","b",8,0,999,0,1,"n/a","n/a",40,"Male","a","d","Yes","Yes","1/1/2008","No","No","No","n/a","No","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a",2,"Longe_10H","6000","1","300","Longe_7H","3000","2","100","n/a","n/a","n/a","n/a",1.169142882,1.669142882,2,"Longe_7H","3000",0.203096057,"Yes","a","400","0","0","300","2","No","n/a","a","n/a","2500","Yes","2","2","Yes","No",2,"350","1","Longe 5","2500","400","2","DK","12000","n/a","n/a","n/a","n/a",1.956435524,2.456435524,2,"DK","12000",0.086364241,"Yes","a","1500","0","0","1100","2","No","n/a","a","n/a","11500","No","n/a","n/a","Yes","No","Yes","2","1","2000","3000","NABE15_kanybwa_kabonge","2","1000","2500","Land_Races _old yellow ,small_black_mutiike,","n/a","n/a","n/a","n/a","0.331090354","0.831090354","1","NABE15_kanybwa_kabonge","3000","0.056595639","Yes","Yes","a","1500","400","2","0","2","Yes","1","a","n/a","2500","Yes","1","1","Yes","Yes",3,2,"n/a","n/a","a","n/a","Yes","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","Yes","Yes","No","Yes","No","No","Yes","c","c","n/a","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Qualifications to operate an agro input shop",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","I was an employee in an agro input shop","b","n/a",5,5,3,3,5,1,2,7,5
"7/27/2019","Yes","Yes","n/a","AS074","NAMUTUMBA","d",0.3,0.2,0.1,10,1,"n/a","n/a",54,"Male","a","d","No","Yes","1/1/2017","No","Yes","No","n/a","No","n/a",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",5,"Longe_10H","6000","1","1000","KH_series","10000","2","100","n/a","n/a","n/a","n/a",2.089672047,2.589672047,3,"n/a","n/a",0.952889102,"Yes","a","1700","0","0","0","1","Yes","1","a","n/a","5000","Yes","3","1","No","No",2,"300","1","DK","10000","500","2","Longe 5","3000","n/a","n/a","n/a","n/a",0.113411805,0.613411805,1,"DK","10000",0.107598259,"Yes","a","300","0","0","150","1","Yes","1","a","n/a","2200","Yes","5","1","No","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,1,"n/a","n/a","d","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","98","Yes","No","No","No","Yes","Yes","e","c","n/a","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No challenge","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","n/a","e","n/a",5,4,5,3,5,1,3,7,5
"7/27/2019","Yes","Yes","n/a","AS075","NAMUTUMBA","c",0.1,0.1,0.1,10,1,"n/a","n/a",55,"Male","a","c","Yes","No","1/1/1990","Yes","Yes","No","n/a","No","n/a",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",2,"Longe_10H","1200","1","999","Longe_7H","12000","2","999","n/a","n/a","n/a","n/a",2.704539428,3.204539428,3,"n/a","n/a",0.519013183,"Yes","a","999","999","3","50","2","No","n/a","a","n/a","11000","Yes","1","30","Yes","No",2,"999","1","Longe 4","3000","999","2","Longe 5","3000","n/a","n/a","n/a","n/a",268.2593424,268.7593424,269,"n/a","n/a",0.53815679,"Yes","a","999","0","10","50","2","Yes","1","a","n/a","2500","Yes","1","30","Yes","No","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,"n/a","n/a","d","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","Yes","No","No","Yes","d","a","n/a","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","n/a",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","e","n/a",5,3,5,3,4,1,1,7,5
